Order Date,Order Time,User,Merchant,Order Status,Merchant Response (min),Order Value ($),Zone,Ritual Estimated Prep Time (min),Response Time (min:sec)
9/1/2015,9:39 AM,Luke Peters,The Sour Blanket,ACCEPTED,20,48.59,E,15,1:34
9/1/2015,5:46 PM,Kylie Carr,The Tropical Heaven,ACCEPTED,20,48.17,C,20,0:45
9/1/2015,10:41 AM,Justin Cornish,The First Leaf,ACCEPTED,20,42.94,E,20,1:04
9/1/2015,11:23 AM,Warren Langdon,The Tropical Heaven,ACCEPTED,25,39.27,C,30,1:04
9/1/2015,5:50 PM,Benjamin Howard,Lily,ACCEPTED,25,39.27,C,30,0:24
9/1/2015,4:47 PM,Nicholas Newman,The Tropical Heaven,ACCEPTED,20,37.86,C,20,2:04
9/1/2015,10:43 AM,James Hodges,The Spring Lounge,ACCEPTED,25,37.39,E,20,1:19
9/1/2015,10:43 AM,William Parsons,Amigos,ACCEPTED,10,36.63,C,5,1:16
9/1/2015,12:03 PM,Keith Hill,The Hummingbird,ACCEPTED,20,36.6,D,10,1:18
9/1/2015,6:22 PM,Christopher Quinn,Maze,ACCEPTED,10,35.65,C,15,0:09
9/1/2015,11:58 AM,Eric Burgess,The Vine,ACCEPTED,20,33.9,C,25,0:25
9/1/2015,3:54 PM,Zoe Taylor,The Tropical Heaven,ACCEPTED,20,32.49,C,20,0:40
9/1/2015,11:00 AM,Phil Bond,Maze,ACCEPTED,10,31.82,C,15,0:24
9/1/2015,11:59 AM,Jake Underwood,Amigos,ACCEPTED,10,31.04,C,5,0:28
9/1/2015,10:49 AM,Nathan Burgess,The Vine,ACCEPTED,30,30.51,C,30,1:12
9/1/2015,11:21 AM,Dan McDonald,The Shining Gate,ACCEPTED,15,30.33,C,10,0:05
9/1/2015,2:07 PM,Dorothy Thomson,The Vintage Blossom,ACCEPTED,15,29.38,C,15,0:13
9/1/2015,11:21 AM,Sophie Terry,Lily,ACCEPTED,15,29.27,C,15,0:07
9/1/2015,11:12 AM,Donna Metcalfe,The Mammoth Pipe,ACCEPTED,10,28.25,E,15,0:23
9/1/2015,5:06 PM,Faith Short,The Delhi Vaults,ACCEPTED,15,28.14,C,10,1:29
9/1/2015,10:39 AM,Grace Blake,The Vine,ACCEPTED,30,27.12,C,20,1:32
9/1/2015,5:16 PM,Trevor Hudson,Lily,ACCEPTED,20,27.01,C,20,0:18
9/1/2015,7:43 AM,Amelia Wilson,Gentle,ACCEPTED,5,26.84,D,5,0:08
9/1/2015,11:37 AM,Andrea Kelly,The Juniper Eats,ACCEPTED,20,26.56,C,30,0:32
9/1/2015,11:35 AM,Steven Roberts,The Delhi Vaults,ACCEPTED,15,25.88,C,15,1:55
9/1/2015,10:32 AM,Neil Smith,Charm,ACCEPTED,20,25.88,C,15,1:24
9/1/2015,11:17 AM,Jacob Jackson,The Vine,ACCEPTED,25,24.86,C,25,2:00
9/1/2015,5:40 PM,Una Pullman,The Juniper Eats,ACCEPTED,10,24.86,C,15,0:08
9/1/2015,4:25 PM,Sue Mackenzie,Simmer Down,ACCEPTED,15,24.75,E,15,1:29
9/1/2015,11:21 AM,Wendy Miller,The Jazz Laguna,ACCEPTED,20,24.51,C,20,1:10
9/1/2015,11:00 AM,Sophie Martin,The Shining Gate,ACCEPTED,15,23.68,C,10,0:06
9/1/2015,4:55 PM,Adam Alsop,The Delhi Vaults,ACCEPTED,15,23.56,C,10,2:46
9/1/2015,1:00 PM,Mary Welch,Olive Grove,ACCEPTED,20,23.46,A,20,2:37
9/1/2015,11:06 AM,Justin Russell,Lily,ACCEPTED,15,23.11,C,20,0:19
9/1/2015,11:40 AM,Frank Burgess,Amigos,ACCEPTED,30,22.6,C,20,2:35
9/1/2015,12:21 PM,Amelia Stewart,Bambino,ACCEPTED,10,22.6,D,15,1:12
9/1/2015,12:58 PM,Claire Murray,Amigos,ACCEPTED,10,22.6,C,10,0:57
9/1/2015,10:24 AM,James Ellison,Bandits,ACCEPTED,15,22.55,C,10,0:06
9/1/2015,3:37 PM,Andrew Simpson,The Boar,ACCEPTED,10,22.35,C,10,0:19
9/1/2015,11:53 AM,Gordon Hemmings,The Tropical Heaven,ACCEPTED,25,22.04,C,30,0:59
9/1/2015,11:51 AM,Amelia Lambert,The Glass Leaf,ACCEPTED,15,22,C,20,1:06
9/1/2015,4:52 PM,Nicholas Greene,The Sugar Bay,ACCEPTED,20,21.98,C,10,1:14
9/1/2015,5:06 PM,Rebecca Scott,Abacus,ACCEPTED,10,21.98,C,10,1:02
9/1/2015,10:34 AM,Tracey Smith,The Tropical Heaven,ACCEPTED,20,21.76,C,30,1:43
9/1/2015,11:45 AM,Caroline Glover,Amigos,ACCEPTED,5,21.45,C,5,0:32
9/1/2015,1:55 PM,Peter Wright,Maze,ACCEPTED,10,20.89,C,15,0:10
9/1/2015,7:41 PM,Katherine Slater,The River Demon,ACCEPTED,10,20.85,C,15,1:09
9/1/2015,5:28 PM,Alison Slater,The Hummingbird,ACCEPTED,15,20.65,D,10,0:28
9/1/2015,10:36 AM,Edward Mitchell,The Vine,ACCEPTED,20,20.34,C,20,3:06
9/1/2015,1:13 PM,Phil Duncan,Fiddler,ACCEPTED,10,20.32,C,10,0:39
9/1/2015,11:17 AM,Virginia Roberts,The Friendly Mission,ACCEPTED,20,20.23,C,20,5:32
9/1/2015,11:17 AM,Joshua Walsh,Potroast,ACCEPTED,20,19.89,C,10,0:28
9/1/2015,1:59 PM,Sue Parsons,The River Demon,ACCEPTED,15,19.72,C,15,1:05
9/1/2015,1:41 PM,Christopher Reid,Roadhouse,ACCEPTED,5,19.72,C,5,0:24
9/1/2015,12:08 PM,Jacob Hamilton,Bounty,ACCEPTED,0,19.42,C,5,0:17
9/1/2015,11:53 AM,Jacob Hamilton,Bounty,ACCEPTED,0,19.42,C,10,0:13
9/1/2015,12:29 PM,Julia Peters,Little Italy,ACCEPTED,20,19.21,D,10,1:30
9/1/2015,12:06 PM,Victoria Sanderson,Potroast,ACCEPTED,15,19.21,C,10,0:18
9/1/2015,11:41 AM,Jessica Alsop,Potroast,ACCEPTED,10,19.21,C,10,0:15
9/1/2015,7:28 PM,Irene Russell,The Delhi Vaults,ACCEPTED,15,19.1,C,15,3:25
9/1/2015,11:12 AM,Carl Wallace,The Aroma Cuisine,ACCEPTED,5,18.93,E,15,0:20
9/1/2015,10:57 AM,Gavin North,The First Leaf,ACCEPTED,15,18.65,E,20,0:55
9/1/2015,8:52 PM,Neil Thomson,The Jazz Laguna,ACCEPTED,20,18.6,C,15,1:17
9/1/2015,11:40 AM,Owen Poole,The Jazz Laguna,ACCEPTED,20,18.35,C,25,0:30
9/1/2015,11:35 AM,Kimberly Piper,Piccolo,ACCEPTED,10,18.17,A,10,0:13
9/1/2015,11:14 AM,Max Fisher,Simmer Down,ACCEPTED,15,18.12,E,15,0:45
9/1/2015,11:58 AM,Jennifer Hughes,The Shining Gate,ACCEPTED,15,18.09,C,10,1:08
9/1/2015,12:13 PM,Megan Coleman,The Square Harvest,ACCEPTED,15,18.08,D,15,1:05
9/1/2015,10:49 AM,Cameron Hudson,Potroast,ACCEPTED,10,18.08,C,10,0:16
9/1/2015,11:15 AM,Edward Greene,The Shining Sisters,ACCEPTED,10,18.08,D,15,0:10
9/1/2015,11:20 AM,Jack May,Potroast,ACCEPTED,15,18.08,C,20,0:10
9/1/2015,11:57 AM,Alexander Glover,Lily,ACCEPTED,15,18.08,C,20,0:09
9/1/2015,12:08 PM,Sophie Carr,Potroast,ACCEPTED,10,18.08,C,10,0:08
9/1/2015,12:40 PM,Brandon Black,The Northern Salmon,ACCEPTED,10,18.07,C,15,1:57
9/1/2015,11:27 AM,Christian Ogden,The Streetwise Genie,ACCEPTED,5,18.03,C,10,2:44
9/1/2015,4:55 PM,Harry Walsh,The Delhi Vaults,ACCEPTED,15,18.02,C,10,2:03
9/1/2015,12:57 PM,Jack Fraser,The Northern Salmon,ACCEPTED,10,18.01,C,15,0:46
9/1/2015,10:46 AM,Jessica Hardacre,The Tropical Heaven,ACCEPTED,20,17.8,C,30,0:34
9/1/2015,2:26 PM,Harry Knox,Gentle,ACCEPTED,10,17.63,D,10,0:05
9/1/2015,1:50 PM,Penelope Harris,The Shining Gate,ACCEPTED,10,17.58,C,10,0:10
9/1/2015,9:44 AM,Luke Peters,The Sour Blanket,REJECTED,NA,17.52,E,15,0:33
9/1/2015,12:08 PM,Kylie Slater,The Northern Salmon,ACCEPTED,10,17.49,C,15,0:54
9/1/2015,11:01 AM,Olivia Parr,The Delhi Vaults,ACCEPTED,10,17.46,C,15,1:58
9/1/2015,10:55 AM,Leah Vaughan,Amigos,ACCEPTED,15,17.4,C,10,4:43
9/1/2015,10:59 AM,Joe Vance,The Delhi Vaults,ACCEPTED,10,17.4,C,15,1:54
9/1/2015,4:58 PM,Abigail Wilson,The Tropical Heaven,ACCEPTED,20,17.4,C,20,0:40
9/1/2015,11:14 AM,Kimberly Piper,Amigos,ACCEPTED,10,17.39,C,5,0:31
9/1/2015,11:00 AM,Caroline Tucker,Gentle,ACCEPTED,5,17.35,D,10,0:27
9/1/2015,11:12 AM,Leonard Reid,The Royal Violin,ACCEPTED,15,17.23,A,15,3:13
9/1/2015,11:12 AM,Olivia Coleman,The Tropical Heaven,ACCEPTED,25,16.95,C,30,2:20
9/1/2015,12:57 PM,Connor King,The Vintage Blossom,ACCEPTED,10,16.95,C,15,2:15
9/1/2015,11:05 AM,Emma Glover,The Vine,ACCEPTED,25,16.95,C,25,1:54
9/1/2015,12:38 PM,Lauren Hart,Potroast,ACCEPTED,10,16.95,C,10,1:11
9/1/2015,12:09 PM,Irene Hemmings,Karma,ACCEPTED,5,16.95,C,5,1:01
9/1/2015,8:24 PM,Jacob Coleman,The Tropical Heaven,ACCEPTED,20,16.95,C,20,0:37
9/1/2015,10:57 AM,Amanda Mills,The First Leaf,ACCEPTED,25,16.95,E,20,0:13
9/1/2015,11:39 AM,Richard Clark,The Boar,ACCEPTED,10,16.94,C,10,0:15
9/1/2015,11:24 AM,Adrian MacDonald,Maze,ACCEPTED,10,16.9,C,15,0:24
9/1/2015,10:51 AM,Lily Fisher,Maze,ACCEPTED,10,16.9,C,15,0:08
9/1/2015,10:45 AM,Sarah Fraser,Simmer Down,ACCEPTED,15,16.89,E,15,1:16
9/1/2015,12:23 PM,Jake Skinner,The Village Panda,ACCEPTED,10,16.89,C,10,0:57
9/1/2015,10:49 AM,Amanda Scott,The Delhi Vaults,ACCEPTED,15,16.89,C,15,0:32
9/1/2015,5:32 PM,Andrew Lambert,The Delhi Vaults,ACCEPTED,15,16.89,C,15,0:27
9/1/2015,11:02 AM,Nicola Kerr,The Village Panda,ACCEPTED,10,16.89,C,10,0:24
9/1/2015,11:12 AM,Adrian Slater,Amigos,ACCEPTED,20,16.84,C,20,4:59
9/1/2015,12:37 PM,Matt Campbell,The Cool Cat Cow,ACCEPTED,10,16.82,C,10,0:33
9/1/2015,11:36 AM,Eric Pullman,The Shining Gate,ACCEPTED,10,16.79,C,15,1:05
9/1/2015,11:56 AM,Tim Clark,The Tropical Heaven,ACCEPTED,25,16.67,C,30,0:31
9/1/2015,10:49 AM,David Black,Simmer Down,ACCEPTED,15,16.39,E,15,1:11
9/1/2015,11:17 AM,Justin Ross,Harvest,ACCEPTED,15,16.39,C,10,0:57
9/1/2015,11:19 AM,Stewart Thomson,The Shining Gate,ACCEPTED,10,16.36,C,15,0:05
9/1/2015,11:35 AM,Nicholas Mitchell,Lily,ACCEPTED,15,16.33,C,20,0:12
9/1/2015,11:58 AM,Alison May,Amigos,ACCEPTED,5,16.26,C,5,0:23
9/1/2015,12:05 PM,Jane Marshall,The Square Oyster,ACCEPTED,10,16.26,E,5,0:11
9/1/2015,5:32 PM,Eric Dyer,Maze,ACCEPTED,10,16.25,C,15,0:15
9/1/2015,11:19 AM,Sonia Dickens,Amigos,ACCEPTED,5,16.16,C,15,6:33
9/1/2015,11:43 AM,James Sanderson,Mirage,ACCEPTED,5,16.05,C,5,0:13
9/1/2015,11:35 AM,Leonard Roberts,The Shining Gate,ACCEPTED,15,15.88,C,15,0:05
9/1/2015,11:37 AM,Maria Hunter,Amigos,ACCEPTED,25,15.82,C,20,5:14
9/1/2015,10:59 AM,Yvonne Poole,Amigos,ACCEPTED,20,15.82,C,15,3:58
9/1/2015,5:13 PM,Sophie Walker,Amigos,ACCEPTED,5,15.82,C,10,3:30
9/1/2015,11:23 AM,Ryan Robertson,Amigos,ACCEPTED,5,15.82,C,20,3:00
9/1/2015,11:23 AM,Christopher Roberts,Amigos,ACCEPTED,5,15.82,C,20,2:54
9/1/2015,11:42 AM,Vanessa Alsop,Harvest,ACCEPTED,20,15.82,C,15,1:41
9/1/2015,6:46 PM,Justin Lewis,The Tropical Heaven,ACCEPTED,20,15.82,C,20,1:37
9/1/2015,11:11 AM,Isaac Rutherford,The Tropical Heaven,ACCEPTED,25,15.82,C,30,1:21
9/1/2015,10:51 AM,Michelle Campbell,Harvest,ACCEPTED,10,15.82,C,10,1:06
9/1/2015,5:40 PM,Alexander Allan,The Tropical Heaven,ACCEPTED,20,15.82,C,20,1:03
9/1/2015,10:44 AM,Abigail Mills,Amigos,ACCEPTED,5,15.82,C,10,0:56
9/1/2015,11:34 AM,Justin Turner,The Mammoth Pipe,ACCEPTED,10,15.82,E,10,0:25
9/1/2015,10:48 AM,Joseph McDonald,The Northern Salmon,ACCEPTED,10,15.81,C,15,1:46
9/1/2015,12:14 PM,Joan Metcalfe,Amigos,ACCEPTED,20,15.81,C,15,0:33
9/1/2015,11:58 AM,Jasmine Coleman,The Boar,ACCEPTED,10,15.81,C,10,0:04
9/1/2015,11:00 AM,Lucas Roberts,Simmer Down,ACCEPTED,15,15.76,E,15,0:25
9/1/2015,11:14 AM,Max Hunter,Simmer Down,ACCEPTED,15,15.76,E,15,0:19
9/1/2015,10:59 AM,Joshua Paige,The Delhi Vaults,ACCEPTED,10,15.71,C,15,3:17
9/1/2015,12:38 PM,Rachel Scott,Maze,ACCEPTED,10,15.71,C,15,0:07
9/1/2015,11:43 AM,Yvonne Parr,The Vanilla Chef,REJECTED,NA,15.68,F,5,4:22
9/1/2015,10:43 AM,Rose Kerr,Maze,ACCEPTED,10,15.68,C,15,0:24
9/1/2015,10:47 AM,Isaac Wilson,The Vine,ACCEPTED,30,15.59,C,25,1:12
9/1/2015,11:24 AM,Joseph Ogden,Maze,ACCEPTED,10,15.59,C,15,0:27
9/1/2015,11:20 AM,Eric Peake,The Juniper Eats,ACCEPTED,15,15.54,C,30,0:28
9/1/2015,11:17 AM,Phil Watson,Maze,ACCEPTED,10,15.36,C,15,0:08
9/1/2015,12:00 PM,Ava Morgan,Maze,ACCEPTED,10,15.36,C,15,0:08
9/1/2015,12:01 PM,Jessica Ross,Maze,ACCEPTED,10,15.36,C,15,0:07
9/1/2015,11:06 AM,Brandon Glover,Maze,ACCEPTED,10,15.36,C,15,0:06
9/1/2015,12:45 PM,Natalie Morgan,Maze,ACCEPTED,10,15.36,C,15,0:05
9/1/2015,11:03 AM,Joshua Langdon,The Chocolate Drum,ACCEPTED,10,15.35,E,15,0:09
9/1/2015,12:03 PM,Liam Brown,Harlequin,ACCEPTED,10,15.26,D,10,0:35
9/1/2015,11:37 AM,Dorothy Wright,The Shining Gate,ACCEPTED,15,15.26,C,15,0:08
9/1/2015,12:40 PM,Jacob McDonald,The Northern Salmon,ACCEPTED,15,15.24,C,15,1:05
9/1/2015,11:30 AM,Peter Bailey,The Delhi Vaults,ACCEPTED,10,15.14,C,20,6:38
9/1/2015,10:48 AM,Evan Short,Karma,ACCEPTED,5,15.03,C,5,0:14
9/1/2015,11:15 AM,Alan Marshall,The Vintage Blossom,ACCEPTED,10,14.97,C,15,0:22
9/1/2015,3:53 PM,Victoria McLean,Gem,ACCEPTED,2,14.95,E,5,0:48
9/1/2015,10:48 AM,Zoe Cornish,Bambino,ACCEPTED,10,14.92,D,15,2:12
9/1/2015,11:24 AM,David Cornish,The Indian Brothers,ACCEPTED,15,14.92,E,5,1:29
9/1/2015,12:22 PM,Jan Fisher,The Tropical Heaven,ACCEPTED,30,14.92,C,30,1:14
9/1/2015,11:43 AM,Olivia MacDonald,The Mammoth Pipe,ACCEPTED,10,14.92,E,10,0:41
9/1/2015,10:52 AM,Simon Sharp,Maze,ACCEPTED,10,14.92,C,15,0:22
9/1/2015,5:56 PM,Lily Bailey,The Imperial Maple,ACCEPTED,15,14.89,C,15,2:12
9/1/2015,6:11 PM,Hannah Clarkson,Gentle,REJECTED,NA,14.8,D,2,10:48
9/1/2015,6:09 PM,Lily Dickens,Maze,ACCEPTED,10,14.78,C,15,0:09
9/1/2015,11:25 AM,Dominic Duncan,The Shining Gate,ACCEPTED,15,14.76,C,15,0:11
9/1/2015,11:13 AM,Maria Wilkins,Amigos,REJECTED,NA,14.69,C,15,10:07
9/1/2015,11:12 AM,Robert Buckland,Amigos,ACCEPTED,15,14.69,C,15,4:56
9/1/2015,11:11 AM,Michael Murray,Amigos,ACCEPTED,15,14.69,C,15,4:42
9/1/2015,10:58 AM,Owen Churchill,Amigos,ACCEPTED,20,14.69,C,10,2:44
9/1/2015,12:18 PM,Emily Turner,The Mammoth Pipe,ACCEPTED,10,14.69,E,15,0:57
9/1/2015,11:55 AM,Virginia McDonald,Amigos,ACCEPTED,15,14.69,C,20,0:45
9/1/2015,11:16 AM,Oliver Fisher,The Vintage Blossom,ACCEPTED,15,14.69,C,15,0:39
9/1/2015,12:11 PM,Fiona May,The Shining Sisters,ACCEPTED,10,14.69,D,5,0:39
9/1/2015,10:35 AM,Rachel Short,The Vine,ACCEPTED,20,14.69,C,20,0:25
9/1/2015,11:44 AM,Lucas Grant,The Tropical Heaven,ACCEPTED,25,14.69,C,30,0:15
9/1/2015,11:36 AM,Lauren Black,Bounty,ACCEPTED,0,14.69,C,10,0:09
9/1/2015,11:40 AM,Angela Roberts,The Delhi Vaults,ACCEPTED,10,14.63,C,15,3:33
9/1/2015,10:56 AM,Michael MacDonald,The Delhi Vaults,ACCEPTED,15,14.63,C,20,2:56
9/1/2015,12:12 PM,Kimberly Walsh,The Empress,ACCEPTED,15,14.63,C,10,1:51
9/1/2015,11:22 AM,Sean Walker,The Delhi Vaults,ACCEPTED,20,14.63,C,15,1:44
9/1/2015,12:17 PM,Heather Paige,The Delhi Vaults,ACCEPTED,10,14.63,C,10,1:22
9/1/2015,5:07 PM,Leonard Lambert,The Delhi Vaults,ACCEPTED,15,14.63,C,10,1:22
9/1/2015,11:13 AM,Sophie Sutherland,The Comet Cow,ACCEPTED,10,14.63,C,15,1:01
9/1/2015,11:36 AM,Lucas Greene,Lily,ACCEPTED,15,14.63,C,10,1:01
9/1/2015,11:15 AM,Anna Duncan,Simmer Down,ACCEPTED,15,14.63,E,15,1:00
9/1/2015,12:07 PM,Heather Abraham,The Delhi Vaults,ACCEPTED,15,14.63,C,15,0:49
9/1/2015,6:25 PM,Boris Parsons,The River Vaults,ACCEPTED,10,14.63,C,15,0:29
9/1/2015,11:09 AM,Blake Cameron,The Comet Cow,ACCEPTED,10,14.63,C,15,0:28
9/1/2015,11:45 AM,Amy White,Lily,ACCEPTED,15,14.63,C,10,0:27
9/1/2015,11:07 AM,Penelope Hughes,The Comet Cow,ACCEPTED,10,14.63,C,15,0:24
9/1/2015,10:55 AM,Karen Gray,Veil,ACCEPTED,15,14.63,D,10,0:20
9/1/2015,12:21 PM,Colin Walker,Veil,ACCEPTED,15,14.63,D,10,0:20
9/1/2015,12:19 PM,Katherine Skinner,Lily,ACCEPTED,15,14.63,C,10,0:06
9/1/2015,11:15 AM,Evan Clarkson,Lily,ACCEPTED,15,14.63,C,10,0:05
9/1/2015,11:31 AM,Fiona Morgan,The Delhi Vaults,ACCEPTED,15,14.58,C,20,5:12
9/1/2015,12:13 PM,Simon Walker,The Village Panda,ACCEPTED,10,14.58,C,10,0:18
9/1/2015,11:05 AM,Charles King,Harvest,ACCEPTED,5,14.3,C,15,0:38
9/1/2015,12:13 PM,John Walsh,The Tropical Heaven,ACCEPTED,30,14.3,C,30,0:38
9/1/2015,10:57 AM,James Young,The Northern Salmon,ACCEPTED,15,14.28,C,10,0:59
9/1/2015,11:26 AM,Evan Hardacre,The Cool Cat Cow,ACCEPTED,10,14.23,C,10,1:15
9/1/2015,11:43 AM,Luke Peters,Harvest,ACCEPTED,25,14.13,C,15,1:22
9/1/2015,11:15 AM,Virginia Rampling,Harvest,ACCEPTED,10,14.13,C,10,0:08
9/1/2015,11:57 AM,Kylie Thomson,Harvest,ACCEPTED,35,14.13,C,30,0:06
9/1/2015,11:30 AM,Rebecca Slater,The Northern Salmon,ACCEPTED,15,14.11,C,15,0:22
9/1/2015,5:34 PM,Fiona Cornish,The Chocolate Drum,ACCEPTED,10,14.1,E,15,0:11
9/1/2015,11:15 AM,Piers Jones,The Shining Gate,ACCEPTED,15,14.06,C,10,1:15
9/1/2015,2:27 PM,Michelle Alsop,Gentle,ACCEPTED,10,13.96,D,10,0:05
9/1/2015,10:59 AM,Kylie Graham,The Chocolate Drum,ACCEPTED,10,13.88,E,15,0:40
9/1/2015,11:43 AM,Lily Abraham,Harlequin,ACCEPTED,10,13.84,C,15,2:29
9/1/2015,10:45 AM,Molly Forsyth,Maze,ACCEPTED,10,13.65,C,15,0:07
9/1/2015,11:43 AM,Cameron Walsh,Maze,ACCEPTED,10,13.64,C,15,0:07
9/1/2015,11:23 AM,Carl Davidson,The Shining Gate,ACCEPTED,15,13.62,C,10,0:47
9/1/2015,11:08 AM,Theresa White,The Shining Gate,ACCEPTED,10,13.62,C,10,0:11
9/1/2015,11:10 AM,Andrea Short,Lily,ACCEPTED,15,13.61,C,15,0:27
9/1/2015,1:06 PM,Anne Abraham,Lily,ACCEPTED,10,13.61,C,15,0:09
9/1/2015,11:13 AM,Amelia Avery,Amigos,ACCEPTED,20,13.56,C,15,9:38
9/1/2015,11:18 AM,Joe Payne,Amigos,ACCEPTED,5,13.56,C,15,6:15
9/1/2015,10:36 AM,Alexander McLean,The Vine,ACCEPTED,25,13.56,C,20,3:57
9/1/2015,11:16 AM,Joe Stewart,The Vine,ACCEPTED,20,13.56,C,25,2:15
9/1/2015,11:16 AM,Rose Walker,The Vine,ACCEPTED,20,13.56,C,25,1:40
9/1/2015,10:48 AM,Keith Robertson,Bambino,ACCEPTED,10,13.56,D,15,1:25
9/1/2015,11:29 AM,Nathan Gill,Bambino,ACCEPTED,10,13.56,D,15,1:10
9/1/2015,4:57 PM,Pippa Nolan,The Tropical Heaven,ACCEPTED,20,13.56,C,20,0:58
9/1/2015,1:25 PM,Stephen Young,The Vine,ACCEPTED,15,13.56,C,20,0:56
9/1/2015,4:48 PM,Matt Edmunds,Karma,ACCEPTED,5,13.56,C,5,0:53
9/1/2015,10:31 AM,Richard Duncan,The Vine,ACCEPTED,20,13.56,C,20,0:50
9/1/2015,11:38 AM,Stephen Hart,The Aroma Cuisine,ACCEPTED,5,13.56,E,15,0:31
9/1/2015,10:54 AM,James Rutherford,The Tropical Heaven,ACCEPTED,20,13.56,C,30,0:30
9/1/2015,11:56 AM,Benjamin Dyer,Trilogy,ACCEPTED,10,13.56,D,10,0:24
9/1/2015,11:49 AM,Andrew Lyman,The Aroma Cuisine,ACCEPTED,5,13.56,E,15,0:21
9/1/2015,11:11 AM,Ruth Fraser,The Vine,ACCEPTED,25,13.56,C,25,0:17
9/1/2015,11:12 AM,Adam Forsyth,Potroast,ACCEPTED,10,13.56,C,10,0:17
9/1/2015,11:23 AM,Wendy Russell,The Vine,ACCEPTED,20,13.56,C,25,0:16
9/1/2015,12:24 PM,Evan Pullman,The Vine,ACCEPTED,25,13.56,C,20,0:16
9/1/2015,10:45 AM,James Paterson,The Vine,ACCEPTED,25,13.56,C,25,0:14
9/1/2015,11:45 AM,Faith Smith,Harvest,ACCEPTED,25,13.56,C,25,0:10
9/1/2015,11:56 AM,Jane Abraham,Harvest,ACCEPTED,30,13.56,C,25,0:10
9/1/2015,11:57 AM,Isaac Taylor,The Aroma Cuisine,ACCEPTED,5,13.56,E,15,0:10
9/1/2015,11:55 AM,Isaac Taylor,The Aroma Cuisine,ACCEPTED,5,13.56,E,15,0:07
9/1/2015,10:49 AM,Peter Taylor,The Northern Salmon,ACCEPTED,10,13.55,C,15,1:48
9/1/2015,10:51 AM,Julian Arnold,Amigos,ACCEPTED,15,13.55,C,15,1:08
9/1/2015,10:48 AM,Paul Powell,The Northern Salmon,ACCEPTED,10,13.55,C,15,0:42
9/1/2015,10:55 AM,Dan McGrath,Amigos,ACCEPTED,15,13.55,C,15,0:38
9/1/2015,10:53 AM,Adrian Underwood,Amigos,ACCEPTED,0,13.55,C,10,0:36
9/1/2015,12:07 PM,Anna Bower,The Northern Salmon,ACCEPTED,10,13.55,C,15,0:33
9/1/2015,12:40 PM,Dan Underwood,Amigos,ACCEPTED,20,13.55,C,15,0:31
9/1/2015,12:16 PM,Dorothy Pullman,Amigos,ACCEPTED,20,13.55,C,20,0:29
9/1/2015,2:57 PM,Luke Peters,The Meadow Hook,REJECTED,NA,13.55,F,20,0:12
9/1/2015,11:36 AM,Brandon Lawrence,The Boar,ACCEPTED,10,13.55,C,10,0:06
9/1/2015,11:35 AM,Grace Terry,The Boar,ACCEPTED,10,13.54,C,10,0:11
9/1/2015,7:28 PM,Andrea Metcalfe,The Delhi Vaults,ACCEPTED,15,13.5,C,15,3:23
9/1/2015,7:18 PM,Andrew North,The Delhi Vaults,ACCEPTED,15,13.5,C,10,2:09
9/1/2015,6:51 PM,Christopher Gray,The Comet Cow,ACCEPTED,20,13.5,C,15,1:52
9/1/2015,10:56 AM,Neil Hemmings,The Delhi Vaults,ACCEPTED,15,13.5,C,20,1:49
9/1/2015,10:49 AM,James Wilson,The Delhi Vaults,ACCEPTED,15,13.5,C,15,1:48
9/1/2015,10:39 AM,Mary Langdon,The Delhi Vaults,ACCEPTED,15,13.5,C,10,1:45
9/1/2015,10:56 AM,Amanda Peake,The Delhi Vaults,ACCEPTED,15,13.5,C,20,1:25
9/1/2015,10:49 AM,Connor MacLeod,The Delhi Vaults,ACCEPTED,15,13.5,C,15,1:22
9/1/2015,10:30 AM,Megan Berry,The Comet Cow,ACCEPTED,10,13.5,C,15,1:16
9/1/2015,5:00 PM,Robert Buckland,The Delhi Vaults,ACCEPTED,10,13.5,C,15,1:09
9/1/2015,5:46 PM,Jennifer Gill,Lily,ACCEPTED,30,13.5,C,20,1:05
9/1/2015,10:49 AM,Bernadette Johnston,The Delhi Vaults,ACCEPTED,15,13.5,C,15,1:02
9/1/2015,2:13 PM,Dan Piper,The Delhi Vaults,ACCEPTED,10,13.5,C,10,1:01
9/1/2015,11:26 AM,Penelope Lee,Charm,ACCEPTED,20,13.5,C,25,0:58
9/1/2015,12:11 PM,Virginia Rees,Lily,ACCEPTED,15,13.5,C,20,0:55
9/1/2015,11:24 AM,Rose Graham,The Delhi Vaults,ACCEPTED,20,13.5,C,15,0:44
9/1/2015,11:13 AM,Ian Nash,The River Demon,ACCEPTED,15,13.5,C,15,0:41
9/1/2015,12:24 PM,Steven Hughes,The Delhi Vaults,ACCEPTED,15,13.5,C,10,0:39
9/1/2015,11:45 AM,Colin Anderson,Lily,ACCEPTED,15,13.5,C,20,0:35
9/1/2015,10:54 AM,Connor McDonald,Lily,ACCEPTED,15,13.5,C,20,0:34
9/1/2015,2:32 PM,Joanne Davies,The Delhi Vaults,ACCEPTED,10,13.5,C,10,0:33
9/1/2015,11:04 AM,Angela Bower,The Delhi Vaults,ACCEPTED,15,13.5,C,15,0:31
9/1/2015,5:29 PM,Caroline Allan,Lily,ACCEPTED,15,13.5,C,20,0:30
